slug,domain,primary_segment,primary_pocket,primary_team,sha256,source_path
ecommerce-product-listing-specialist,ecommerce,sell,commerceos,t01,c35679d6ec11dbc140184b7bb6ff9061003619ee8619ad9b88bf9a09a4c31148,.bob/skills/ecommerce-product-listing-specialist/SKILL.md
ecommerce-retention-specialist,ecommerce,sell,commerceos,t08,8806659ed44f1d965b19b11bb05ca3bf17759deb740a028932dc7ab7fde753b1,.bob/skills/ecommerce-retention-specialist/SKILL.md
edit_compatibility_scoring,shared-execution,make,innovationos,integration,e748162c9cbdff4680253bc28556cd423f2742f834503640b7daf13758f82c72,.bob/skills/edit_compatibility_scoring/SKILL.md
edit_qc,shared-execution,make,innovationos,integration,b3d2089d599f25840f8a302f786c9bf2b94edb813b39a52c6a4af96931acddfb,.bob/skills/edit_qc/SKILL.md
editorial-dailies,shared-execution,create,mediaos,assurance,bff7615e5ef060e18706a4ef95318cb3856931860fa2ece3e945c4ea99e769da,.bob/skills/editorial-dailies/SKILL.md
education-accessibility-specialist,education,learn,educationos,t08,dba64559d14e8316f8f5da886e27af1f8f4dbd5aaf2a20c34bbda3c448f70bde,.bob/skills/education-accessibility-specialist/SKILL.md
education-adaptive-learning-specialist,education,learn,educationos,t03,77fbad4ed988f62e8c24bc152b40eb993f34865500e388afea923c78c9c749b4,.bob/skills/education-adaptive-learning-specialist/SKILL.md
education-analyze-learning-needs,education,learn,universityos,integration,67d2ef428deba34d1c7a6e3701330baa65843468f95f8211e9099762cb68a105,.bob/skills/education-analyze-learning-needs/SKILL.md
education-assessment-designer,education,learn,educationos,t06,3a9fccf46a834e71a12b301c15a58051f3205b7ece1888bbd6ec70a53a57af87,.bob/skills/education-assessment-designer/SKILL.md
education-assessment-reviewer,education,learn,educationos,t06,84d3c6aa779586e466f63dc3e80d309f3f0d494e2132da9774abef3f367929c0,.bob/skills/education-assessment-reviewer/SKILL.md
education-assure-program-quality,education,learn,universityos,assurance,9801fbbec796664467708353ffa411a9632d22515dc5d22b4fa0cfbcf21c42f7,.bob/skills/education-assure-program-quality/SKILL.md
education-classroom-workflow-specialist,education,learn,educationos,integration,4730debd8bc5fd3f1377ddbcc7903adba952386b57262c6a71b0f1e47a212897,.bob/skills/education-classroom-workflow-specialist/SKILL.md
education-coordinate-accommodations,education,learn,universityos,assurance,de37e184cbe8f445ef87fdd0d3aa8b3cb0327448b46ae2cc62eca1cd71379af0,.bob/skills/education-coordinate-accommodations/SKILL.md
education-course-designer,education,learn,universityos,t03,d3ba3bffe55825e3d9abe9388b66874fa6db9b22478dfc5d9f2230bff6de7d30,.bob/skills/education-course-designer/SKILL.md
education-curriculum-architect,education,learn,educationos,t02,20094f1cafed7d0973877ee7557feb1173dfd13f676e623f289d75114df53b47,.bob/skills/education-curriculum-architect/SKILL.md
education-curriculum-designer,education,learn,educationos,t02,fb4710ae04ec781b61544bf259baa47813c3a841bde7a7e65c8df67deb95cc5f,.bob/skills/education-curriculum-designer/SKILL.md
education-design-curriculum,education,learn,universityos,t04,8384f095aca9a9cfdba2021a48966c60034a032eee45510f8663402bd09c34fd,.bob/skills/education-design-curriculum/SKILL.md
education-design-validate-assessments,education,learn,universityos,assurance,6372f13d9559e72f5db8d3d49ccf5b8f4ef83c09261299982cdacf1b67e9c69b,.bob/skills/education-design-validate-assessments/SKILL.md
education-develop-learning-content,education,learn,educationos,assurance,90cc06c41b38df2f6917b6d13c84db088f2aa5021bfca354e7f1399ed1469179,.bob/skills/education-develop-learning-content/SKILL.md
education-educational-resource-curator,education,learn,educationos,t08,00e31cd1d20e09431b51d5b7a5fd034151eca9101b799c63632ff896e9a02ad3,.bob/skills/education-educational-resource-curator/SKILL.md
education-educational-standards-mapper,education,learn,educationos,t08,ec63ca5f4260fd225ef339a6cdb152d6bde7ddcd9e45585928f4041ccaf1e2f1,.bob/skills/education-educational-standards-mapper/SKILL.md
education-evaluate-learning-impact,education,learn,educationos,assurance,07acdd6a2cee871cf151e102ccb43eaddf2e9803825f56c67673db1d7fcd759d,.bob/skills/education-evaluate-learning-impact/SKILL.md
education-exam-designer,education,learn,educationos,t08,8fb7d7be7f36df2f33f86e0b5376dbc77def3a7cd42db27094bdc5285e4150a8,.bob/skills/education-exam-designer/SKILL.md
education-facilitate-instruction,education,learn,educationos,integration,d86e0c175a4f972ad85e8dd318c868dec4eb6362a769ad50485895bb87fb093c,.bob/skills/education-facilitate-instruction/SKILL.md
education-govern-learning-analytics,education,learn,educationos,assurance,3683d7cd50297b2c1ecf75b82a02b1e1f7d83b61f693cd3216b889467ba052f6,.bob/skills/education-govern-learning-analytics/SKILL.md
education-instructional-designer,education,learn,educationos,t08,73f4b9d39ba02d23f75e3b8138fed16d0882f0ae67daba9bafe9c406e27d4f56,.bob/skills/education-instructional-designer/SKILL.md
education-knowledge-gap-analyst,education,learn,educationos,t08,43a5d5f891fd57e125699f01c9050b38b435ae61577272ef7b70bfff4164631b,.bob/skills/education-knowledge-gap-analyst/SKILL.md
education-learner-modeling-specialist,education,learn,universityos,integration,bd0593aad244cbcdcb4c47226bb8e7c5c052104b96ddb6707313a4f139c40b2c,.bob/skills/education-learner-modeling-specialist/SKILL.md
education-learning-coach,education,learn,educationos,t03,057dcf9bc60d62463b1bd618c2383a676913c1e96f4baa415af81fd294d69696,.bob/skills/education-learning-coach/SKILL.md
education-learning-content-reviewer,education,learn,educationos,t03,3c095680e378d84ffe8649d0af6bebd2424fc281486d640eaf92fa91554682f7,.bob/skills/education-learning-content-reviewer/SKILL.md
education-learning-objective-designer,education,learn,educationos,t03,ad87bf78a2bb6e849e0eeb3d56dc00ee719522e241198987c1abf7c22df20afa,.bob/skills/education-learning-objective-designer/SKILL.md
education-learning-path-architect,education,learn,educationos,t03,f9a5696e310c9bcd7657ed1d74f18d91da96290ef63026af5c9521f7a83100de,.bob/skills/education-learning-path-architect/SKILL.md
education-lesson-planner,education,learn,educationos,t08,7d4f8e8ef5d8d90f1f922b291f2a4e9a23ec824112a5175da2957e63e831a69d,.bob/skills/education-lesson-planner/SKILL.md
education-manage-credentials-records,education,learn,universityos,integration,bce03d70faf63049c739da157d4afef237590d48d3f4584bc66cacb951e5217f,.bob/skills/education-manage-credentials-records/SKILL.md
education-manage-learner-intake,education,learn,universityos,assurance,60c7525ab8016d56862d54d17e2096857a19069c8326fe0c8df8ac557fca6b10,.bob/skills/education-manage-learner-intake/SKILL.md
education-map-occupational-competencies,education,learn,workforceos,integration,fd8354b57c5b28022bcefc6879dc4fd6b15496bb99173a57d3ef1e045445dcea,.bob/skills/education-map-occupational-competencies/SKILL.md
education-mastery-analyst,education,learn,educationos,t07,eeb4dd3cc0b1e8de1fef830da31263ccedaaab4f26b9265ba5442d3750366f3d,.bob/skills/education-mastery-analyst/SKILL.md
education-monitor-learner-progress,education,learn,learningos,assurance,ea75a8334ba4a02b79ae743320e8e7ac5c0647948e931a72d8ec1356580b483f,.bob/skills/education-monitor-learner-progress/SKILL.md
education-orchestrator,education,learn,educationos,t08,4060afac3ec43d5d13b67a417665dc1c9a098eae5f47709ee2e848740503d16f,.bob/skills/education-orchestrator/SKILL.md
education-personalized-learning-specialist,education,learn,educationos,t03,d0634e946a1ef2a56ccff127d87d784afab0f6ef5e3352e9ce2322fbf6eb22e3,.bob/skills/education-personalized-learning-specialist/SKILL.md
education-quiz-designer,education,learn,universityos,integration,3d0f13b3a320c8a031ac808f372008d12616fb678eed53c9d8002118d215cd19,.bob/skills/education-quiz-designer/SKILL.md
education-remediation-specialist,education,learn,universityos,integration,a381e8b61c2da64c626ee7f9fad8467b6be853e3659d78064d38015245f92183,.bob/skills/education-remediation-specialist/SKILL.md
education-rubric-designer,education,learn,universityos,integration,6936ad2f1cbe134e2025246c745b5890731b3993706a0ad4bbf8d9315ede6811,.bob/skills/education-rubric-designer/SKILL.md
education-safety-reviewer,education,learn,educationos,t08,f05ffb22faeeeef694c85cca21197b461a9055eba563da2327db5eaf18f8afe0,.bob/skills/education-safety-reviewer/SKILL.md
education-socratic-tutor,education,learn,educationos,t08,e9fdbe57cec07f6be81bc8600ebc4c7ca664d54e82d78271650972e7092efbbf,.bob/skills/education-socratic-tutor/SKILL.md
education-strategy-advisor,education,learn,universityos,integration,77fcf00086612318c4f244f9414297a72f21e4f8137034f084e2a9a7bc148651,.bob/skills/education-strategy-advisor/SKILL.md
education-student-progress-analyst,education,learn,universityos,integration,01410d5bba5f30a6d6183eeb6eed2f31ac9ff5e69b94de012985f1f57204979a,.bob/skills/education-student-progress-analyst/SKILL.md
education-study-coach,education,learn,universityos,integration,505e9789206bd95f7ea604d03c1cffb4b52987d4e5cfaf71cc7f2bfe3b68fc50,.bob/skills/education-study-coach/SKILL.md
education-subject-tutor,education,learn,educationos,t08,6d6a3656f764a680a35190c515686af9bddf386f93080e3750fe1ae9c1554b73,.bob/skills/education-subject-tutor/SKILL.md
education-support-career-transition,education,learn,universityos,integration,7655c85043877454bf529f97c462512f015e17eede0d33082d3646e3eaadafdb,.bob/skills/education-support-career-transition/SKILL.md
education-teacher-assistant,education,learn,educationos,t08,781e036415e6040ae20e11ada5b059b84421e830673f275bbdf4b27c43baee3f,.bob/skills/education-teacher-assistant/SKILL.md
education-teacher-planning-assistant,education,learn,educationos,t08,47fc6ff8dbb564b2fd26a60a8e96ed08497bdefb95cbf0a87512788de9fcb385,.bob/skills/education-teacher-planning-assistant/SKILL.md
education-tutor,education,learn,educationos,t08,0cf807c68f928c3d0254fbaf457a2aee5943042771340b9a421dfcf81525af86,.bob/skills/education-tutor/SKILL.md
engineering-accessibility-quality-review,engineering,make,buildos,assurance,fa17a8002c7e9e0a61365f0ee1e28af09d97ab52d711d06c194b395dfde9d331,.bob/skills/engineering-accessibility-quality-review/SKILL.md
engineering-api-contract-review,engineering,make,buildos,integration,554e485533f2af9810173172098656b2b63b54c4c831422335fcb4420b6be904,.bob/skills/engineering-api-contract-review/SKILL.md
engineering-api-engineer,engineering,make,buildos,integration,a99f4431c3b52367fd11fc51dc05b84df4f41d34ab0f3cbceaaf274b762e197b,.bob/skills/engineering-api-engineer/SKILL.md
engineering-architecture-decision-record,engineering,make,buildos,t02,53f6aebd556c2a7805154dbe1a5101dd10d15c6bad64f03deeefb3d9f830fd56,.bob/skills/engineering-architecture-decision-record/SKILL.md
engineering-architecture-decision-recording,engineering,make,buildos,t01,3c0216272ea84a67f98d403ebde4b314701712d6cca3a0202bc92d1dc366ab57,.bob/skills/engineering-architecture-decision-recording/SKILL.md
engineering-architecture-reviewer,engineering,make,buildos,t02,eb70169e0cf7d93523b92cfe013b3fcaea105d0be73341c0ec29e04c8006ecbd,.bob/skills/engineering-architecture-reviewer/SKILL.md
engineering-automated-testing,engineering,make,buildos,assurance,269de5139e478382d6b6bcb03326ca57c4192f5e14b93ee7432ca54125363514,.bob/skills/engineering-automated-testing/SKILL.md
engineering-backend-engineer,engineering,make,buildos,t03,bc5d42b554621a270297461d6cca7ac2b04c4c22279761efdd878e7b4fb05186,.bob/skills/engineering-backend-engineer/SKILL.md
engineering-backlog-refinement-support,engineering,make,buildos,t01,59f8458e0bd0f167ea83cab8663283bfd60101d3623c4cab00d82b8ff79d9916,.bob/skills/engineering-backlog-refinement-support/SKILL.md
engineering-ci-cd-specialist,engineering,make,buildos,t03,69add3bd0adfb573b32577a59c7ceec0e4fd5408f0c84bc1ea01544e8785e2fb,.bob/skills/engineering-ci-cd-specialist/SKILL.md
engineering-ci-pipeline-failure-analysis,engineering,make,buildos,t05,7ba637d37e745d1dd369b8e1c6e36a7691ea49189f738a9f4d0142650d9bcc1b,.bob/skills/engineering-ci-pipeline-failure-analysis/SKILL.md
engineering-cloud-engineer,engineering,make,buildos,t03,821c503c68566abdb91ff987a724c948b6ca489c390aab9b5cc669e5e025149a,.bob/skills/engineering-cloud-engineer/SKILL.md
engineering-code-review,engineering,make,buildos,integration,a7c39fc6f47c8c7a3928f6a691cb34ff9f2a35508ddc6908c6dde24db9e4b301,.bob/skills/engineering-code-review/SKILL.md
engineering-code-review-preparation,engineering,make,buildos,assurance,634d9b4e1b6f836a8513aefc115c980370d7412737073dd958bed1b6d7010757,.bob/skills/engineering-code-review-preparation/SKILL.md
engineering-code-reviewer,engineering,make,buildos,t03,9f4ee6160d6e51725316554d7f7c00dd6bdb53cbdb96300257d9056119cf0499,.bob/skills/engineering-code-reviewer/SKILL.md
engineering-codebase-exploration-brief,engineering,make,buildos,t05,818a7adce1b032d7ea87b74ff143c8232b48201dbacfe7467f20020b0d4d599c,.bob/skills/engineering-codebase-exploration-brief/SKILL.md
engineering-configuration-change-management,engineering,make,buildos,assurance,22ca009d50ab3ca7cbbf38eb9fb177e42920a8db630a59a0c517048460ee5e26,.bob/skills/engineering-configuration-change-management/SKILL.md
engineering-continuous-integration,engineering,make,buildos,integration,5cc0ec156cc1b8ff5534caf73d8bec243cb45e8c9970c2b3ef35849f96e1fa96,.bob/skills/engineering-continuous-integration/SKILL.md
engineering-cto-advisor,engineering,make,buildos,t03,89499c6c7a8ae6fb5d7a7e464048f8f88dac561e917b92910cf603d1f060a40b,.bob/skills/engineering-cto-advisor/SKILL.md
engineering-data-infrastructure-engineer,engineering,make,buildos,t03,1329cd5eea5edbc68cc43fde7b8bbca141c645c4e83168c257c7aa108e66b46e,.bob/skills/engineering-data-infrastructure-engineer/SKILL.md
engineering-database-engineer,engineering,make,buildos,integration,411fc5c7ffd98112eb8c54c7bd2cd0d6c7a0fe29fb0b795f77e87c3fe2861746,.bob/skills/engineering-database-engineer/SKILL.md
engineering-database-migration-readiness,engineering,make,buildos,integration,5ae322800e95426db4d039d38471406a06837f4d609fb0a51f27a4ab9c5dd54e,.bob/skills/engineering-database-migration-readiness/SKILL.md
engineering-debugging-specialist,engineering,make,buildos,t03,daedd9cb351176598774e1ba061d4fa7c15236c016169df95e0d424330feaa1e,.bob/skills/engineering-debugging-specialist/SKILL.md
engineering-delivery-performance-improvement,engineering,make,buildos,assurance,b8e0aea48572f909e2b17ae2b9f9f32f1e5d024d1a96b40e7030d5bc280fbdde,.bob/skills/engineering-delivery-performance-improvement/SKILL.md
engineering-delivery-planning,engineering,make,buildos,integration,305020d653f3184aeef1a5bc8bdad2da7d2ed157ae9bd0794208f599822a5401,.bob/skills/engineering-delivery-planning/SKILL.md
engineering-dependency-analyst,engineering,make,buildos,t03,63e4b882a5eaf3d79a2e3964a2487cee89418f661a94c71e1da0a8b02041eddd,.bob/skills/engineering-dependency-analyst/SKILL.md
engineering-dependency-update-assessment,engineering,make,buildos,t05,6cddcc33bf538bc14f02acc9d52510fc5cb510eecb580365b6dbab036318ce38,.bob/skills/engineering-dependency-update-assessment/SKILL.md
engineering-developer-environment-readiness,engineering,make,buildos,t05,ffc5ecd2c12f1d038fa821835e9e144821149bb69e396ecfd10f36a0f95202ad,.bob/skills/engineering-developer-environment-readiness/SKILL.md
engineering-developer-experience-engineer,engineering,make,buildos,t03,4fa59be31091cee5d09ec9991ff4082bd13a974018dff38b841e3ff44437d0d7,.bob/skills/engineering-developer-experience-engineer/SKILL.md
engineering-developer-productivity-insight,engineering,make,buildos,t05,c745402ae296a0c9ae2881b244b031ba984213391017bcb326b3a10e7b4fcd7b,.bob/skills/engineering-developer-productivity-insight/SKILL.md
engineering-devops-engineer,engineering,make,buildos,t03,8a886b07f95b0eb8996aea68ac9b6f5d063b27c3a8ab7c27ce3011b4b147f058,.bob/skills/engineering-devops-engineer/SKILL.md
engineering-distributed-systems-engineer,engineering,make,buildos,t03,3e5a45a10e6b6644f9ecb89e843633142bd38db74059261384d4ec1f6afcbe83,.bob/skills/engineering-distributed-systems-engineer/SKILL.md
engineering-documentation-coverage-review,engineering,make,buildos,assurance,50873545478b081a72c95b5a5f4071e98f3a5db8d8cfe49efd02e9c40e7a022e,.bob/skills/engineering-documentation-coverage-review/SKILL.md
engineering-documentation-engineer,engineering,make,buildos,t03,5c4d8e0414347f8cd5f492a62cbbe7672fe100dd24b3373eb09351eb88328186,.bob/skills/engineering-documentation-engineer/SKILL.md
engineering-enterprise-application-architect,engineering,make,buildos,t03,8947a5093302649d1c77c9fd9cb219bf9a3aaa5ad808362206182217ba73c505,.bob/skills/engineering-enterprise-application-architect/SKILL.md
engineering-feature-flag-readiness,engineering,make,buildos,t05,a86698244c5a95adb3b3678aecbbbdfceff95b6460d517c73f9327f712671159,.bob/skills/engineering-feature-flag-readiness/SKILL.md
engineering-frontend-engineer,engineering,make,buildos,t03,9820f9bb8f68dc3ae0fde259b5e0d7fcd2d8682d787867b3cebcc1cc39219718,.bob/skills/engineering-frontend-engineer/SKILL.md
engineering-full-stack-engineer,engineering,make,buildos,t03,940cba5b06ba24f6b013221b0fd8f902da5660f46332c079f69729879b567d47,.bob/skills/engineering-full-stack-engineer/SKILL.md
engineering-incident-postmortem-preparation,engineering,make,buildos,t05,5a4c07d67fc8e29be470bedcb0be949fa549589a17830d8dc2ba593ee7287d4d,.bob/skills/engineering-incident-postmortem-preparation/SKILL.md
engineering-infrastructure-engineer,engineering,make,buildos,t03,9e6339972cfc83a2ee387468e07761f17193213f89c90f985b83541fa824860b,.bob/skills/engineering-infrastructure-engineer/SKILL.md
engineering-integration-engineer,engineering,make,buildos,integration,f6d28d23cab643e0c084886d4a9084c22d4edf7d5043c6094026cf11d611123c,.bob/skills/engineering-integration-engineer/SKILL.md
engineering-issue-backlog-health,engineering,make,buildos,t01,ba5b8d18624e1daba796efd1b8e8bd474a7289ff6516b58c99d455d3b1b5aff7,.bob/skills/engineering-issue-backlog-health/SKILL.md
engineering-migration-specialist,engineering,make,buildos,t03,402bff60cd093df6c30a0b800b5b53385342747acc5c9b24b6ec6c2b9c93edf8,.bob/skills/engineering-migration-specialist/SKILL.md
engineering-mobile-quality-readiness,engineering,make,buildos,assurance,a9ef5186ded71d11818649d7171bfe9c210d8e7ef13926bd4ac5de90aefd96c6,.bob/skills/engineering-mobile-quality-readiness/SKILL.md
engineering-observability-engineer,engineering,make,buildos,t03,a34a48c59d96412a1938b5f9a1ebd63ac119f39fa8ae26043bdcbd3d7179488f,.bob/skills/engineering-observability-engineer/SKILL.md
engineering-observability-incident-response,engineering,make,buildos,integration,d4f35336a8e9da90d55771be0857225572cf979acffe00903c33df9478674ec6,.bob/skills/engineering-observability-incident-response/SKILL.md
engineering-observability-instrumentation-review,engineering,make,buildos,assurance,141c4c5993618797a466c60595c2e2053631f8b8f8fab4ed6a4e9ea260f01322,.bob/skills/engineering-observability-instrumentation-review/SKILL.md
